#phi	 theta	 comment
3.0473	 0.2488	 backward-outbox
3.0473	 0.2799	 backward-outbox
3.0473	 0.3110	 backward-outbox
3.0473	 0.3422	 backward-outbox
3.0473	 0.3733	 backward-outbox
3.0473	 0.4044	 backward-outbox
3.0473	 0.4355	 backward-outbox
3.0473	 0.4666	 backward-outbox
3.0473	 2.3018	 forward-outbox
3.0473	 2.3329	 forward-outbox
3.0473	 2.3640	 forward-outbox
3.0473	 2.3951	 forward-outbox
3.0473	 2.4262	 forward-outbox
3.0473	 2.4573	 forward-outbox
3.0473	 2.4884	 forward-outbox
3.0473	 2.5195	 forward-outbox
3.0473	 2.5506	 forward-outbox
3.0473	 2.5817	 forward-outbox
3.0473	 2.6128	 forward-outbox
3.0473	 2.6439	 forward-outbox
3.0473	 2.6750	 forward-outbox
3.0473	 2.7061	 forward-outbox
3.0473	 2.7372	 forward-outbox
3.0473	 2.7683	 forward-outbox
3.0473	 2.7994	 forward-outbox
3.0473	 2.8305	 forward-outbox
3.0473	 2.8616	 forward-outbox
3.0473	 2.8928	 forward-outbox
3.0473	 2.9239	 forward-outbox
3.0473	 2.9550	 forward-outbox
3.0473	 2.9861	 forward-outbox
3.0473	 3.0172	 forward-outbox
3.0473	 3.0483	 forward-outbox
3.0473	 3.0794	 forward-outbox
3.0473	 3.1105	 forward-outbox
3.0788	 0.0000	 backward-outbox
3.0788	 0.0311	 backward-outbox
3.0788	 0.0622	 backward-outbox
3.0788	 0.0933	 backward-outbox
3.0788	 0.1244	 backward-outbox
3.0788	 0.1555	 backward-outbox
3.0788	 0.1866	 backward-outbox
3.0788	 0.2177	 backward-outbox
3.0788	 0.2488	 backward-outbox
3.0788	 0.2799	 backward-outbox
3.0788	 0.3110	 backward-outbox
3.0788	 0.3422	 backward-outbox
3.0788	 0.3733	 backward-outbox
3.0788	 0.4044	 backward-outbox
3.0788	 0.4355	 backward-outbox
3.0788	 0.4666	 backward-outbox
3.0788	 2.3018	 forward-outbox
3.0788	 2.3329	 forward-outbox
3.0788	 2.3640	 forward-outbox
3.0788	 2.3951	 forward-outbox
3.0788	 2.4262	 forward-outbox
3.0788	 2.4573	 forward-outbox
3.0788	 2.4884	 forward-outbox
3.0788	 2.5195	 forward-outbox
3.0788	 2.5506	 forward-outbox
3.0788	 2.5817	 forward-outbox
3.0788	 2.6128	 forward-outbox
3.0788	 2.6439	 forward-outbox
3.0788	 2.6750	 forward-outbox
3.0788	 2.7061	 forward-outbox
3.0788	 2.7372	 forward-outbox
3.0788	 2.7683	 forward-outbox
3.0788	 2.7994	 forward-outbox
3.0788	 2.8305	 forward-outbox
3.0788	 2.8616	 forward-outbox
3.0788	 2.8928	 forward-outbox
3.0788	 2.9239	 forward-outbox
3.0788	 2.9550	 forward-outbox
3.0788	 2.9861	 forward-outbox
3.0788	 3.0172	 forward-outbox
3.0788	 3.0483	 forward-outbox
3.0788	 3.0794	 forward-outbox
3.0788	 3.1105	 forward-outbox
3.1102	 0.0000	 backward-outbox
3.1102	 0.0311	 backward-outbox
3.1102	 0.0622	 backward-outbox
3.1102	 0.0933	 backward-outbox
3.1102	 0.1244	 backward-outbox
3.1102	 0.1555	 backward-outbox
3.1102	 0.1866	 backward-outbox
3.1102	 0.2177	 backward-outbox
3.1102	 0.2488	 backward-outbox
3.1102	 0.2799	 backward-outbox
3.1102	 0.3110	 backward-outbox
3.1102	 0.3422	 backward-outbox
3.1102	 0.3733	 backward-outbox
3.1102	 0.4044	 backward-outbox
3.1102	 0.4355	 backward-outbox
3.1102	 0.4666	 backward-outbox
3.1102	 2.3018	 forward-outbox
3.1102	 2.3329	 forward-outbox
3.1102	 2.3640	 forward-outbox
3.1102	 2.3951	 forward-outbox
3.1102	 2.4262	 forward-outbox
3.1102	 2.4573	 forward-outbox
3.1102	 2.4884	 forward-outbox
3.1102	 2.5195	 forward-outbox
3.1102	 2.5506	 forward-outbox
3.1102	 2.5817	 forward-outbox
3.1102	 2.6128	 forward-outbox
3.1102	 2.6439	 forward-outbox
3.1102	 2.6750	 forward-outbox
3.1102	 2.7061	 forward-outbox
3.1102	 2.7372	 forward-outbox
3.1102	 2.7683	 forward-outbox
3.1102	 2.7994	 forward-outbox
3.1102	 2.8305	 forward-outbox
3.1102	 2.8616	 forward-outbox
3.1102	 2.8928	 forward-outbox
3.1102	 2.9239	 forward-outbox
3.1102	 2.9550	 forward-outbox
3.1102	 2.9861	 forward-outbox
3.1102	 3.0172	 forward-outbox
3.1102	 3.0483	 forward-outbox
3.1102	 3.0794	 forward-outbox
3.1102	 3.1105	 forward-outbox
3.1416	 0.0000	 backward-outbox
3.1416	 0.0311	 backward-outbox
3.1416	 0.0622	 backward-outbox
3.1416	 0.0933	 backward-outbox
3.1416	 0.1244	 backward-outbox
3.1416	 0.1555	 backward-outbox
3.1416	 0.1866	 backward-outbox
3.1416	 0.2177	 backward-outbox
3.1416	 0.2488	 backward-outbox
3.1416	 0.2799	 backward-outbox
3.1416	 0.3110	 backward-outbox
3.1416	 0.3422	 backward-outbox
3.1416	 0.3733	 backward-outbox
3.1416	 0.4044	 backward-outbox
3.1416	 0.4355	 backward-outbox
3.1416	 0.4666	 backward-outbox
3.1416	 2.3018	 forward-outbox
3.1416	 2.3329	 forward-outbox
3.1416	 2.3640	 forward-outbox
3.1416	 2.3951	 forward-outbox
3.1416	 2.4262	 forward-outbox
3.1416	 2.4573	 forward-outbox
3.1416	 2.4884	 forward-outbox
3.1416	 2.5195	 forward-outbox
3.1416	 2.5506	 forward-outbox
3.1416	 2.5817	 forward-outbox
3.1416	 2.6128	 forward-outbox
3.1416	 2.6439	 forward-outbox
3.1416	 2.6750	 forward-outbox
3.1416	 2.7061	 forward-outbox
3.1416	 2.7372	 forward-outbox
3.1416	 2.7683	 forward-outbox
3.1416	 2.7994	 forward-outbox
3.1416	 2.8305	 forward-outbox
3.1416	 2.8616	 forward-outbox
3.1416	 2.8928	 forward-outbox
3.1416	 2.9239	 forward-outbox
3.1416	 2.9550	 forward-outbox
3.1416	 2.9861	 forward-outbox
3.1416	 3.0172	 forward-outbox
3.1416	 3.0483	 forward-outbox
3.1416	 3.0794	 forward-outbox
3.1416	 3.1105	 forward-outbox
3.1730	 0.0000	 backward-outbox
3.1730	 0.0311	 backward-outbox
3.1730	 0.0622	 backward-outbox
3.1730	 0.0933	 backward-outbox
3.1730	 0.1244	 backward-outbox
3.1730	 0.1555	 backward-outbox
3.1730	 0.1866	 backward-outbox
3.1730	 0.2177	 backward-outbox
3.1730	 0.2488	 backward-outbox
3.1730	 0.2799	 backward-outbox
3.1730	 0.3110	 backward-outbox
3.1730	 0.3422	 backward-outbox
3.1730	 0.3733	 backward-outbox
3.1730	 0.4044	 backward-outbox
3.1730	 0.4355	 backward-outbox
3.1730	 0.4666	 backward-outbox
3.1730	 2.3018	 forward-outbox
3.1730	 2.3329	 forward-outbox
3.1730	 2.3640	 forward-outbox
3.1730	 2.3951	 forward-outbox
3.1730	 2.4262	 forward-outbox
3.1730	 2.4573	 forward-outbox
3.1730	 2.4884	 forward-outbox
3.1730	 2.5195	 forward-outbox
3.1730	 2.5506	 forward-outbox
3.1730	 2.5817	 forward-outbox
3.1730	 2.6128	 forward-outbox
3.1730	 2.6439	 forward-outbox
3.1730	 2.6750	 forward-outbox
3.1730	 2.7061	 forward-outbox
3.1730	 2.7372	 forward-outbox
3.1730	 2.7683	 forward-outbox
3.1730	 2.7994	 forward-outbox
3.1730	 2.8305	 forward-outbox
3.1730	 2.8616	 forward-outbox
3.1730	 2.8928	 forward-outbox
3.1730	 2.9239	 forward-outbox
3.1730	 2.9550	 forward-outbox
3.1730	 2.9861	 forward-outbox
3.1730	 3.0172	 forward-outbox
3.1730	 3.0483	 forward-outbox
3.1730	 3.0794	 forward-outbox
3.1730	 3.1105	 forward-outbox
3.2044	 0.0000	 backward-outbox
3.2044	 0.0311	 backward-outbox
3.2044	 0.0622	 backward-outbox
3.2044	 0.0933	 backward-outbox
3.2044	 0.1244	 backward-outbox
3.2044	 0.1555	 backward-outbox
3.2044	 0.1866	 backward-outbox
3.2044	 0.2177	 backward-outbox
3.2044	 0.2488	 backward-outbox
3.2044	 0.2799	 backward-outbox
3.2044	 0.3110	 backward-outbox
3.2044	 0.3422	 backward-outbox
3.2044	 0.3733	 backward-outbox
3.2044	 0.4044	 backward-outbox
3.2044	 0.4355	 backward-outbox
3.2044	 0.4666	 backward-outbox
3.2044	 2.3018	 forward-outbox
3.2044	 2.3329	 forward-outbox
3.2044	 2.3640	 forward-outbox
3.2044	 2.3951	 forward-outbox
3.2044	 2.4262	 forward-outbox
3.2044	 2.4573	 forward-outbox
3.2044	 2.4884	 forward-outbox
3.2044	 2.5195	 forward-outbox
3.2044	 2.5506	 forward-outbox
3.2044	 2.5817	 forward-outbox
3.2044	 2.6128	 forward-outbox
3.2044	 2.6439	 forward-outbox
3.2044	 2.6750	 forward-outbox
3.2044	 2.7061	 forward-outbox
3.2044	 2.7372	 forward-outbox
3.2044	 2.7683	 forward-outbox
3.2044	 2.7994	 forward-outbox
3.2044	 2.8305	 forward-outbox
3.2044	 2.8616	 forward-outbox
3.2044	 2.8928	 forward-outbox
3.2044	 2.9239	 forward-outbox
3.2044	 2.9550	 forward-outbox
3.2044	 2.9861	 forward-outbox
3.2044	 3.0172	 forward-outbox
3.2044	 3.0483	 forward-outbox
3.2044	 3.0794	 forward-outbox
3.2044	 3.1105	 forward-outbox
3.2358	 0.0000	 backward-outbox
3.2358	 0.0311	 backward-outbox
3.2358	 0.0622	 backward-outbox
3.2358	 0.0933	 backward-outbox
3.2358	 0.1244	 backward-outbox
3.2358	 0.1555	 backward-outbox
3.2358	 0.1866	 backward-outbox
3.2358	 0.2177	 backward-outbox
3.2358	 0.2488	 backward-outbox
3.2358	 0.2799	 backward-outbox
3.2358	 0.3110	 backward-outbox
3.2358	 0.3422	 backward-outbox
3.2358	 0.3733	 backward-outbox
3.2358	 0.4044	 backward-outbox
3.2358	 0.4355	 backward-outbox
3.2358	 0.4666	 backward-outbox
3.2358	 2.3018	 forward-outbox
3.2358	 2.3329	 forward-outbox
3.2358	 2.3640	 forward-outbox
3.2358	 2.3951	 forward-outbox
3.2358	 2.4262	 forward-outbox
3.2358	 2.4573	 forward-outbox
3.2358	 2.4884	 forward-outbox
3.2358	 2.5195	 forward-outbox
3.2358	 2.5506	 forward-outbox
3.2358	 2.5817	 forward-outbox
3.2358	 2.6128	 forward-outbox
3.2358	 2.6439	 forward-outbox
3.2358	 2.6750	 forward-outbox
3.2358	 2.7061	 forward-outbox
3.2358	 2.7372	 forward-outbox
3.2358	 2.7683	 forward-outbox
3.2358	 2.7994	 forward-outbox
3.2358	 2.8305	 forward-outbox
3.2358	 2.8616	 forward-outbox
3.2358	 2.8928	 forward-outbox
3.2358	 2.9239	 forward-outbox
3.2358	 2.9550	 forward-outbox
3.2358	 2.9861	 forward-outbox
3.2358	 3.0172	 forward-outbox
3.2358	 3.0483	 forward-outbox
3.2358	 3.0794	 forward-outbox
3.2358	 3.1105	 forward-outbox
3.2673	 0.0000	 backward-outbox
3.2673	 0.0311	 backward-outbox
3.2673	 0.0622	 backward-outbox
3.2673	 0.0933	 backward-outbox
3.2673	 0.1244	 backward-outbox
3.2673	 0.1555	 backward-outbox
3.2673	 0.1866	 backward-outbox
3.2673	 0.2177	 backward-outbox
3.2673	 0.2488	 backward-outbox
3.2673	 0.2799	 backward-outbox
3.2673	 0.3110	 backward-outbox
3.2673	 0.3422	 backward-outbox
3.2673	 0.3733	 backward-outbox
3.2673	 0.4044	 backward-outbox
3.2673	 0.4355	 backward-outbox
3.2673	 0.4666	 backward-outbox
3.2673	 2.2707	 forward-outbox
3.2673	 2.3018	 forward-outbox
3.2673	 2.3329	 forward-outbox
3.2673	 2.3640	 forward-outbox
3.2673	 2.3951	 forward-outbox
3.2673	 2.4262	 forward-outbox
3.2673	 2.4573	 forward-outbox
3.2673	 2.4884	 forward-outbox
3.2673	 2.5195	 forward-outbox
3.2673	 2.5506	 forward-outbox
3.2673	 2.5817	 forward-outbox
3.2673	 2.6128	 forward-outbox
3.2673	 2.6439	 forward-outbox
3.2673	 2.6750	 forward-outbox
3.2673	 2.7061	 forward-outbox
3.2673	 2.7372	 forward-outbox
3.2673	 2.7683	 forward-outbox
3.2673	 2.7994	 forward-outbox
3.2673	 2.8305	 forward-outbox
3.2673	 2.8616	 forward-outbox
3.2673	 2.8928	 forward-outbox
3.2673	 2.9239	 forward-outbox
3.2673	 2.9550	 forward-outbox
3.2673	 2.9861	 forward-outbox
3.2673	 3.0172	 forward-outbox
3.2673	 3.0483	 forward-outbox
3.2673	 3.0794	 forward-outbox
3.2673	 3.1105	 forward-outbox
3.2987	 0.0000	 backward-outbox
3.2987	 0.0311	 backward-outbox
3.2987	 0.0622	 backward-outbox
3.2987	 0.0933	 backward-outbox
3.2987	 0.1244	 backward-outbox
3.2987	 0.1555	 backward-outbox
3.2987	 0.1866	 backward-outbox
3.2987	 0.2177	 backward-outbox
3.2987	 0.2488	 backward-outbox
3.2987	 0.2799	 backward-outbox
3.2987	 0.3110	 backward-outbox
3.2987	 0.3422	 backward-outbox
3.2987	 0.3733	 backward-outbox
3.2987	 0.4044	 backward-outbox
3.2987	 0.4355	 backward-outbox
3.2987	 0.4666	 backward-outbox
3.2987	 2.2707	 forward-outbox
3.2987	 2.3018	 forward-outbox
3.2987	 2.3329	 forward-outbox
3.2987	 2.3640	 forward-outbox
3.2987	 2.3951	 forward-outbox
3.2987	 2.4262	 forward-outbox
3.2987	 2.4573	 forward-outbox
3.2987	 2.4884	 forward-outbox
3.2987	 2.5195	 forward-outbox
3.2987	 2.5506	 forward-outbox
3.2987	 2.5817	 forward-outbox
3.2987	 2.6128	 forward-outbox
3.2987	 2.6439	 forward-outbox
3.2987	 2.6750	 forward-outbox
3.2987	 2.7061	 forward-outbox
3.2987	 2.7372	 forward-outbox
3.2987	 2.7683	 forward-outbox
3.2987	 2.7994	 forward-outbox
3.2987	 2.8305	 forward-outbox
3.2987	 2.8616	 forward-outbox
3.2987	 2.8928	 forward-outbox
3.2987	 2.9239	 forward-outbox
3.2987	 2.9550	 forward-outbox
3.2987	 2.9861	 forward-outbox
3.2987	 3.0172	 forward-outbox
3.2987	 3.0483	 forward-outbox
3.2987	 3.0794	 forward-outbox
3.2987	 3.1105	 forward-outbox
3.3301	 0.0000	 backward-outbox
3.3301	 0.0311	 backward-outbox
3.3301	 0.0622	 backward-outbox
3.3301	 0.0933	 backward-outbox
3.3301	 0.1244	 backward-outbox
3.3301	 0.1555	 backward-outbox
3.3301	 0.1866	 backward-outbox
3.3301	 0.2177	 backward-outbox
3.3301	 0.2488	 backward-outbox
3.3301	 0.2799	 backward-outbox
3.3301	 0.3110	 backward-outbox
3.3301	 0.3422	 backward-outbox
3.3301	 0.3733	 backward-outbox
3.3301	 0.4044	 backward-outbox
3.3301	 0.4355	 backward-outbox
3.3301	 0.4666	 backward-outbox
3.3301	 2.2707	 forward-outbox
3.3301	 2.3018	 forward-outbox
3.3301	 2.3329	 forward-outbox
3.3301	 2.3640	 forward-outbox
3.3301	 2.3951	 forward-outbox
3.3301	 2.4262	 forward-outbox
3.3301	 2.4573	 forward-outbox
3.3301	 2.4884	 forward-outbox
3.3301	 2.5195	 forward-outbox
3.3301	 2.5506	 forward-outbox
3.3301	 2.5817	 forward-outbox
3.3301	 2.6128	 forward-outbox
3.3301	 2.6439	 forward-outbox
3.3301	 2.6750	 forward-outbox
3.3301	 2.7061	 forward-outbox
3.3301	 2.7372	 forward-outbox
3.3301	 2.7683	 forward-outbox
3.3301	 2.7994	 forward-outbox
3.3301	 2.8305	 forward-outbox
3.3301	 2.8616	 forward-outbox
3.3301	 2.8928	 forward-outbox
3.3301	 2.9239	 forward-outbox
3.3301	 2.9550	 forward-outbox
3.3301	 2.9861	 forward-outbox
3.3301	 3.0172	 forward-outbox
3.3301	 3.0483	 forward-outbox
3.3301	 3.0794	 forward-outbox
3.3301	 3.1105	 forward-outbox
3.3615	 0.0000	 backward-outbox
3.3615	 0.0311	 backward-outbox
3.3615	 0.0622	 backward-outbox
3.3615	 0.0933	 backward-outbox
3.3615	 0.1244	 backward-outbox
3.3615	 0.1555	 backward-outbox
3.3615	 0.1866	 backward-outbox
3.3615	 0.2177	 backward-outbox
3.3615	 0.2488	 backward-outbox
3.3615	 0.2799	 backward-outbox
3.3615	 0.3110	 backward-outbox
3.3615	 0.3422	 backward-outbox
3.3615	 0.3733	 backward-outbox
3.3615	 0.4044	 backward-outbox
3.3615	 0.4355	 backward-outbox
3.3615	 0.4666	 backward-outbox
3.3615	 2.2707	 forward-outbox
3.3615	 2.3018	 forward-outbox
3.3615	 2.3329	 forward-outbox
3.3615	 2.3640	 forward-outbox
3.3615	 2.3951	 forward-outbox
3.3615	 2.4262	 forward-outbox
3.3615	 2.4573	 forward-outbox
3.3615	 2.4884	 forward-outbox
3.3615	 2.5195	 forward-outbox
3.3615	 2.5506	 forward-outbox
3.3615	 2.5817	 forward-outbox
3.3615	 2.6128	 forward-outbox
3.3615	 2.6439	 forward-outbox
3.3615	 2.6750	 forward-outbox
3.3615	 2.7061	 forward-outbox
3.3615	 2.7372	 forward-outbox
3.3615	 2.7683	 forward-outbox
3.3615	 2.7994	 forward-outbox
3.3615	 2.8305	 forward-outbox
3.3615	 2.8616	 forward-outbox
3.3615	 2.8928	 forward-outbox
3.3615	 2.9239	 forward-outbox
3.3615	 2.9550	 forward-outbox
3.3615	 2.9861	 forward-outbox
3.3615	 3.0172	 forward-outbox
3.3615	 3.0483	 forward-outbox
3.3615	 3.0794	 forward-outbox
3.3615	 3.1105	 forward-outbox
3.3929	 0.0000	 backward-outbox
3.3929	 0.0311	 backward-outbox
3.3929	 0.0622	 backward-outbox
3.3929	 0.0933	 backward-outbox
3.3929	 0.1244	 backward-outbox
3.3929	 0.1555	 backward-outbox
3.3929	 0.1866	 backward-outbox
3.3929	 0.2177	 backward-outbox
3.3929	 0.2488	 backward-outbox
3.3929	 0.2799	 backward-outbox
3.3929	 0.3110	 backward-outbox
3.3929	 0.3422	 backward-outbox
3.3929	 0.3733	 backward-outbox
3.3929	 0.4044	 backward-outbox
3.3929	 0.4355	 backward-outbox
3.3929	 0.4666	 backward-outbox
3.3929	 2.2707	 forward-outbox
3.3929	 2.3018	 forward-outbox
3.3929	 2.3329	 forward-outbox
3.3929	 2.3640	 forward-outbox
3.3929	 2.3951	 forward-outbox
3.3929	 2.4262	 forward-outbox
3.3929	 2.4573	 forward-outbox
3.3929	 2.4884	 forward-outbox
3.3929	 2.5195	 forward-outbox
3.3929	 2.5506	 forward-outbox
3.3929	 2.5817	 forward-outbox
3.3929	 2.6128	 forward-outbox
3.3929	 2.6439	 forward-outbox
3.3929	 2.6750	 forward-outbox
3.3929	 2.7061	 forward-outbox
3.3929	 2.7372	 forward-outbox
3.3929	 2.7683	 forward-outbox
3.3929	 2.7994	 forward-outbox
3.3929	 2.8305	 forward-outbox
3.3929	 2.8616	 forward-outbox
3.3929	 2.8928	 forward-outbox
3.3929	 2.9239	 forward-outbox
3.3929	 2.9550	 forward-outbox
3.3929	 2.9861	 forward-outbox
3.3929	 3.0172	 forward-outbox
3.3929	 3.0483	 forward-outbox
3.3929	 3.0794	 forward-outbox
3.3929	 3.1105	 forward-outbox
3.4243	 0.0000	 backward-outbox
3.4243	 0.0311	 backward-outbox
3.4243	 0.0622	 backward-outbox
3.4243	 0.0933	 backward-outbox
3.4243	 0.1244	 backward-outbox
3.4243	 0.1555	 backward-outbox
3.4243	 0.1866	 backward-outbox
3.4243	 0.2177	 backward-outbox
3.4243	 0.2488	 backward-outbox
3.4243	 0.2799	 backward-outbox
3.4243	 0.3110	 backward-outbox
3.4243	 0.3422	 backward-outbox
3.4243	 0.3733	 backward-outbox
3.4243	 0.4044	 backward-outbox
3.4243	 0.4355	 backward-outbox
3.4243	 0.4666	 backward-outbox
3.4243	 2.2707	 forward-outbox
3.4243	 2.3018	 forward-outbox
3.4243	 2.3329	 forward-outbox
3.4243	 2.3640	 forward-outbox
3.4243	 2.3951	 forward-outbox
3.4243	 2.4262	 forward-outbox
3.4243	 2.4573	 forward-outbox
3.4243	 2.4884	 forward-outbox
3.4243	 2.5195	 forward-outbox
3.4243	 2.5506	 forward-outbox
3.4243	 2.5817	 forward-outbox
3.4243	 2.6128	 forward-outbox
3.4243	 2.6439	 forward-outbox
3.4243	 2.6750	 forward-outbox
3.4243	 2.7061	 forward-outbox
3.4243	 2.7372	 forward-outbox
3.4243	 2.7683	 forward-outbox
3.4243	 2.7994	 forward-outbox
3.4243	 2.8305	 forward-outbox
3.4243	 2.8616	 forward-outbox
3.4243	 2.8928	 forward-outbox
3.4243	 2.9239	 forward-outbox
3.4243	 2.9550	 forward-outbox
3.4243	 2.9861	 forward-outbox
3.4243	 3.0172	 forward-outbox
3.4243	 3.0483	 forward-outbox
3.4243	 3.0794	 forward-outbox
3.4243	 3.1105	 forward-outbox
3.4558	 0.0000	 backward-outbox
3.4558	 0.0311	 backward-outbox
3.4558	 0.0622	 backward-outbox
3.4558	 0.0933	 backward-outbox
3.4558	 0.1244	 backward-outbox
3.4558	 0.1555	 backward-outbox
3.4558	 0.1866	 backward-outbox
3.4558	 0.2177	 backward-outbox
3.4558	 0.2488	 backward-outbox
3.4558	 0.2799	 backward-outbox
3.4558	 0.3110	 backward-outbox
3.4558	 0.3422	 backward-outbox
3.4558	 0.3733	 backward-outbox
3.4558	 0.4044	 backward-outbox
3.4558	 0.4355	 backward-outbox
3.4558	 0.4666	 backward-outbox
3.4558	 2.2707	 forward-outbox
3.4558	 2.3018	 forward-outbox
3.4558	 2.3329	 forward-outbox
3.4558	 2.3640	 forward-outbox
3.4558	 2.3951	 forward-outbox
3.4558	 2.4262	 forward-outbox
3.4558	 2.4573	 forward-outbox
3.4558	 2.4884	 forward-outbox
3.4558	 2.5195	 forward-outbox
3.4558	 2.5506	 forward-outbox
3.4558	 2.5817	 forward-outbox
3.4558	 2.6128	 forward-outbox
3.4558	 2.6439	 forward-outbox
3.4558	 2.6750	 forward-outbox
3.4558	 2.7061	 forward-outbox
3.4558	 2.7372	 forward-outbox
3.4558	 2.7683	 forward-outbox
3.4558	 2.7994	 forward-outbox
3.4558	 2.8305	 forward-outbox
3.4558	 2.8616	 forward-outbox
3.4558	 2.8928	 forward-outbox
3.4558	 2.9239	 forward-outbox
3.4558	 2.9550	 forward-outbox
3.4558	 2.9861	 forward-outbox
3.4558	 3.0172	 forward-outbox
3.4558	 3.0483	 forward-outbox
3.4558	 3.0794	 forward-outbox
3.4558	 3.1105	 forward-outbox
3.4872	 0.0000	 backward-outbox
3.4872	 0.0311	 backward-outbox
3.4872	 0.0622	 backward-outbox
3.4872	 0.0933	 backward-outbox
3.4872	 0.1244	 backward-outbox
3.4872	 0.1555	 backward-outbox
3.4872	 0.1866	 backward-outbox
3.4872	 0.2177	 backward-outbox
3.4872	 0.2488	 backward-outbox
3.4872	 0.2799	 backward-outbox
3.4872	 0.3110	 backward-outbox
3.4872	 0.3422	 backward-outbox
3.4872	 0.3733	 backward-outbox
3.4872	 0.4044	 backward-outbox
3.4872	 0.4355	 backward-outbox
3.4872	 0.4666	 backward-outbox
3.4872	 2.2707	 forward-outbox
3.4872	 2.3018	 forward-outbox
3.4872	 2.3329	 forward-outbox
3.4872	 2.3640	 forward-outbox
3.4872	 2.3951	 forward-outbox
3.4872	 2.4262	 forward-outbox
3.4872	 2.4573	 forward-outbox
3.4872	 2.4884	 forward-outbox
3.4872	 2.5195	 forward-outbox
3.4872	 2.5506	 forward-outbox
3.4872	 2.5817	 forward-outbox
3.4872	 2.6128	 forward-outbox
3.4872	 2.6439	 forward-outbox
3.4872	 2.6750	 forward-outbox
3.4872	 2.7061	 forward-outbox
3.4872	 2.7372	 forward-outbox
3.4872	 2.7683	 forward-outbox
3.4872	 2.7994	 forward-outbox
3.4872	 2.8305	 forward-outbox
3.4872	 2.8616	 forward-outbox
3.4872	 2.8928	 forward-outbox
3.4872	 2.9239	 forward-outbox
3.4872	 2.9550	 forward-outbox
3.4872	 2.9861	 forward-outbox
3.4872	 3.0172	 forward-outbox
3.4872	 3.0483	 forward-outbox
3.4872	 3.0794	 forward-outbox
3.4872	 3.1105	 forward-outbox
3.5186	 0.0000	 backward-outbox
3.5186	 0.0311	 backward-outbox
3.5186	 0.0622	 backward-outbox
3.5186	 0.0933	 backward-outbox
3.5186	 0.1244	 backward-outbox
3.5186	 0.1555	 backward-outbox
3.5186	 0.1866	 backward-outbox
3.5186	 0.2177	 backward-outbox
3.5186	 0.2488	 backward-outbox
3.5186	 0.2799	 backward-outbox
3.5186	 0.3110	 backward-outbox
3.5186	 0.3422	 backward-outbox
3.5186	 0.3733	 backward-outbox
3.5186	 0.4044	 backward-outbox
3.5186	 0.4355	 backward-outbox
3.5186	 0.4666	 backward-outbox
3.5186	 2.2707	 forward-outbox
3.5186	 2.3018	 forward-outbox
3.5186	 2.3329	 forward-outbox
3.5186	 2.3640	 forward-outbox
3.5186	 2.3951	 forward-outbox
3.5186	 2.4262	 forward-outbox
3.5186	 2.4573	 forward-outbox
3.5186	 2.4884	 forward-outbox
3.5186	 2.5195	 forward-outbox
3.5186	 2.5506	 forward-outbox
3.5186	 2.5817	 forward-outbox
3.5186	 2.6128	 forward-outbox
3.5186	 2.6439	 forward-outbox
3.5186	 2.6750	 forward-outbox
3.5186	 2.7061	 forward-outbox
3.5186	 2.7372	 forward-outbox
3.5186	 2.7683	 forward-outbox
3.5186	 2.7994	 forward-outbox
3.5186	 2.8305	 forward-outbox
3.5186	 2.8616	 forward-outbox
3.5186	 2.8928	 forward-outbox
3.5186	 2.9239	 forward-outbox
3.5186	 2.9550	 forward-outbox
3.5186	 2.9861	 forward-outbox
3.5186	 3.0172	 forward-outbox
3.5186	 3.0483	 forward-outbox
3.5186	 3.0794	 forward-outbox
3.5186	 3.1105	 forward-outbox
3.5500	 0.0000	 backward-outbox
3.5500	 0.0311	 backward-outbox
3.5500	 0.0622	 backward-outbox
3.5500	 0.0933	 backward-outbox
3.5500	 0.1244	 backward-outbox
3.5500	 0.1555	 backward-outbox
3.5500	 0.1866	 backward-outbox
3.5500	 0.2177	 backward-outbox
3.5500	 0.2488	 backward-outbox
3.5500	 0.2799	 backward-outbox
3.5500	 0.3110	 backward-outbox
3.5500	 0.3422	 backward-outbox
3.5500	 0.3733	 backward-outbox
3.5500	 0.4044	 backward-outbox
3.5500	 0.4355	 backward-outbox
3.5500	 0.4666	 backward-outbox
3.5500	 2.2707	 forward-outbox
3.5500	 2.3018	 forward-outbox
3.5500	 2.3329	 forward-outbox
3.5500	 2.3640	 forward-outbox
3.5500	 2.3951	 forward-outbox
3.5500	 2.4262	 forward-outbox
3.5500	 2.4573	 forward-outbox
3.5500	 2.4884	 forward-outbox
3.5500	 2.5195	 forward-outbox
3.5500	 2.5506	 forward-outbox
3.5500	 2.5817	 forward-outbox
3.5500	 2.6128	 forward-outbox
3.5500	 2.6439	 forward-outbox
3.5500	 2.6750	 forward-outbox
3.5500	 2.7061	 forward-outbox
3.5500	 2.7372	 forward-outbox
3.5500	 2.7683	 forward-outbox
3.5500	 2.7994	 forward-outbox
3.5500	 2.8305	 forward-outbox
3.5500	 2.8616	 forward-outbox
3.5500	 2.8928	 forward-outbox
3.5500	 2.9239	 forward-outbox
3.5500	 2.9550	 forward-outbox
3.5500	 2.9861	 forward-outbox
3.5500	 3.0172	 forward-outbox
3.5500	 3.0483	 forward-outbox
3.5500	 3.0794	 forward-outbox
3.5500	 3.1105	 forward-outbox
3.5814	 0.0000	 backward-outbox
3.5814	 0.0311	 backward-outbox
3.5814	 0.0622	 backward-outbox
